ID_VGame;VideoGame;Year;Genre;Copy.Publisher 2;Rating;Publisher;Developer;;;;;
59788;Ninja Goemon and Immortal Jewels;2017;indefined;;RP;Azarashi no Yakata;Azarashi no Yakata;;;;;
75328;Derpy Dinos;2017;indefined;;RP;Derpy Dinos;Derpy Dinos;;;;;
70867;Aqua Fish;2017;indefined;;RP;OtakuMaker SARL;Starodymov;;;;;
93523;Trinity Dungeon;2017;indefined;;RP;Jonathan Grey;Jonathan Grey;;;;;
85861;Abducted;2017;indefined;;RP;Sunside Games;Sunside Games;;;;;
65296;Don't Panic!;2017;indefined;;RP;Droid Riot;V34D4R, YELTYSH;;;;;
94732;WakeUp!;2017;indefined;;RP;Upercon Studio;Upercon Studio;;;;;
59791;Crowtel Renovations;2017;indefined;;RP;SinksAdventure;SinksAdventure;;;;;
59794;Gray Skies, Dark Waters;2017;indefined;;RP;Green Willow Games, LLC;Green Willow Games, LLC;;;;;
97966;Pine Seekers;2017;indefined;;RP;Nifty Productions;Nifty Productions;;;;;
59797;M.A.C.S.;2017;indefined;;RP;House Izezweth;House Izezweth;;;;;
59800;TAURONOS;2017;indefined;;RP;S.C. 16 BIT NIGHTS S.R.L.;conradproteus, cavalie_ro, S.C. 16 BIT NIGHTS S.R.L.;;;;;
83095;Hard Rock Zombie Truck;2017;indefined;;RP;Dagestan Technology;Rumata Lab;;;;;
59803;Supermagical;2017;indefined;;RP;Super Awesome Hyper Dimensional Mega Team;Super Awesome Hyper Dimensional Mega Team, Tama Global;;;;;
97027;Lemuria: Lost in Space;2017;indefined;;RP;EJRGames;EJRGames;;;;;
85864;Messiah;2017;indefined;;RP;Interplay;Shiny Entertainment;;;;;
83098;Broadway: 1849;2017;indefined;;RP;Choice of Games;Choice of Games;;;;;
52993;YamaYama;2017;indefined;;RP;Lumenox ehf;Lumenox ehf;;;;;
52996;Assassination ClassroomVR Balloon Challenge Time/????VR ????????????;2017;indefined;;RP;SHUEISHA Inc.;Alpha Code Inc.;;;;;
59806;Frog Hop;2017;indefined;;RP;Tiny Warrior Games;Tiny Warrior Games;;;;;
65299;Coaster of Carnage VR;2017;indefined;;RP;ARVRCADE;Kevin Gulling;;;;;
96340;KungFu Town VR;2017;indefined;;RP;Bellcat Game;Bellcat Game;;;;;
83101;Nano Project;2017;indefined;;RP;Summer Media;Summer Media;;;;;
52999;The King's Heroes;2017;indefined;;RP;Aldorlea Games;Aldorlea Games;;;;;
70870;DUEL;2017;indefined;;RP;DUEL;DUEL;;;;;
91726;Jam Studio VR;2017;indefined;;RP;Beamz Interactive, Inc., Vive Studios;Beamz Interactive, Inc.;;;;;
65302;Maybot Run;2017;indefined;;RP;Bloodline Games;Bloodline Games;;;;;
91729;MuX;2017;indefined;;RP;Decochon;Decochon;;;;;
88246;Train Harder;2017;indefined;;RP;2Frogs Software;2Frogs Software;;;;;
94735;The Frost;2017;indefined;;RP;Tephra;Tephra Company;;;;;
59809;Kingdom City Drowning Episode 1 - The Champion;2017;indefined;;RP;phoenixmirror;phoenixmirror;;;;;
94738;2 Planets Fire and Ice;2017;indefined;;RP;rokaplay;rokaplay;;;;;
83104;Neighbourhood Necromancer;2017;indefined;;RP;Choice of Games;Choice of Games;;;;;
79402;Randomizator;2017;indefined;;RP;Atriagames;MetamorphoGames;;;;;
53002;Ethereal Legends;2017;indefined;;RP;Soverance Studios;Soverance Studios;;;;;
88249;Tribocalypse VR;2017;indefined;;RP;Totemic Entertainment Ltd;Totemic Entertainment Ltd;;;;;
70873;SecondSpeed;2017;indefined;;RP;izzYFoxDev;izzYFoxDev, Panda2U;;;;;
70876;Vintage Hero;2017;indefined;;RP;Frog the Door Games;Frog the Door Games;;;;;
85867;Toricky;2017;indefined;;RP;Atelier Melon-Kissa;Atelier Melon-Kissa;;;;;
83107;AWS Argentina Wingshooting Simulator;2017;indefined;;RP;AWS;Curse Box Studios;;;;;
99652;Beach Cry of VR;2017;indefined;;RP;BeiJing Da Xing Media Limited Company;BeiJing Da Xing Media Limited Company;;;;;
53005;Tank Battle: Normandy;2017;indefined;;RP;HexWar Games;HexWar Games;;;;;
89950;Legends Of Iona RPG (2007);2017;indefined;;RP;Studio Desgraff;Studio Desgraff;;;;;
83110;Raining Coins;2017;indefined;;RP;Crazysoft Limited;Crazysoft Limited;;;;;
53008;Stardrift Nomads;2017;indefined;;RP;Risen Games;Risen Games;;;;;
83113;Crusader Crash;2017;indefined;;RP;Obadiah D Luna;Obadiah D Luna;;;;;
96343;De Mambo;2017;indefined;;RP;The Dangerous Kitchen, Chorus Worldwide;The Dangerous Kitchen;;;;;
126118;Mercury: Cascade into Madness;2017;indefined;;RP;New Reality Games;Astronomic Games;;;;;
79405;Journey: Benjamin's Adventures;2017;indefined;;RP;Viriver Network Technology Co., Ltd.;Viriver Network Technology Co., Ltd.;;;;;
53011;Defendoooooor!!;2017;indefined;;RP;White Dog;White Dog;;;;;
83116;Arcane Maelstrom;2017;indefined;;RP;Vilar Ingeniería de Software S.L.;YellowEgg game studios;;;;;
79408;Lost Legends: The Pharaoh's Tomb;2017;indefined;;RP;Escape VR LLC;Escape VR LLC;;;;;
75331;Bad Thoughts;2017;indefined;;RP;Burak Yücel;Burak Yücel;;;;;
65305;MYSTIC VR;2017;indefined;;RP;Null Activity;Null Activity;;;;;
89953;The Cryptkeepers of Hallowford;2017;indefined;;RP;Choice of Games;Choice of Games;;;;;
83119;Lantern of Worlds;2017;indefined;;RP;Fasold Games;Fasold Games;;;;;
53014;Goblin Harvest - The Mighty Quest;2017;indefined;;RP;Subjunctive Software;Ian Williams;;;;;
75334;The VU;2017;indefined;;RP;Argos.VU;David W. Johnson;;;;;
89956;The war god : The artifact;2017;indefined;;RP;Zhejiang TQHY Technology;Zhejiang TQHY Technology;;;;;
91732;Command: Shifting Sands;2017;indefined;;RP;Slitherine Ltd.;WarfareSims;;;;;
85870;Phantom Warfare;2017;indefined;;RP;VR Dreams Technology Co.,Ltd;VR Dreams Technology Co.,Ltd;;;;;
75337;Gonio VR;2017;indefined;;RP;Gonio VR;Gonio VR;;;;;
75340;Once upon a time;2017;indefined;;RP;Bruno MARTIOL;Bruno MARTIOL;;;;;
59812;A Haunting : Witching Hour;2017;indefined;;RP;Enyx Studios;Enyx Studios;;;;;
91735;Romance of the Three Kingdoms ? / ????;2017;indefined;;RP;KOEI TECMO GAMES CO., LTD.;KOEI TECMO GAMES CO., LTD.;;;;;
88252;Onyx;2017;indefined;;RP;Valkyria Games;Valkyria Games;;;;;
99655;Space Panic Arena;2017;indefined;;RP;EvolVR Games Ltd.;Xefier Games Inc.;;;;;
65308;CG the Seven Virus Knights;2017;indefined;;RP;Ryan Carlos;Ryan Carlos;;;;;
53017;Zombie Hobby VR;2017;indefined;;RP;Pointlight Games;Pointlight Games;;;;;
70879;Room 42;2017;indefined;;RP;Akumu Games;Akumu Games;;;;;
79411;Pix;2017;indefined;;RP;Pixel After Pixel;Pixel After Pixel;;;;;
79414;Vision Therapy VR;2017;indefined;;RP;Cerevrum Inc.;Cerevrum Inc.;;;;;
53020;Cyberia 2: Resurrection;2017;indefined;;RP;Interplay;Xatrix Entertainment;;;;;
97969;Days of War;2017;indefined;;RP;Driven Arts;Driven Arts;;;;;
70882;Remnants of a Beautiful Day (2012);2017;indefined;;RP;From Soy Sauce LLC;From Soy Sauce LLC;;;;;
59815;Perso;2017;indefined;;RP;Crepe Studios;Crepe Studios;;;;;
70885;Numberline 2;2017;indefined;;RP;Indovers Studio;V34D4R, Egor Magurin;;;;;
95389;Bitcoin Collector: Spinners Attack;2017;indefined;;RP;Blender Games;Blender Games;;;;;
75343;Snow Games VR;2017;indefined;;RP;Kenziko Ltd.;Kenziko Ltd.;;;;;
98482;Eat, Sleep, Bet, Repeat;2017;indefined;;RP;Strategic Designs Ltd.;Strategic Designs Ltd.;;;;;
53023;Interworlds;2017;indefined;;RP;Smartmelon;Smartmelon;;;;;
89959;Majotori;2017;indefined;;RP;Majorariatto;Majorariatto;;;;;
53026;Quiz Night Tonight!;2017;indefined;;RP;Mardonpol Inc.;Mardonpol Inc.;;;;;
75346;The Istrys;2017;indefined;;RP;Hohng LLC;Hohng LLC;;;;;
94741;Mystery Riddles;2017;indefined;;RP;Anawiki Games;Anawiki Games;;;;;
79417;Fantasy of Eden;2017;indefined;;RP;HUNTERS;HUNTERS;;;;;
59818;Beyond the Horizon;2017;indefined;;RP;Pixel Fyzz;Pixel Fyzz;;;;;
99658;WARRIORS ALL-STARS / ???????;2017;indefined;;RP;KOEI TECMO GAMES CO., LTD.;KOEI TECMO GAMES CO., LTD.;;;;;
59821;Water Heroes: A Game for Change;2017;indefined;;RP;Classplash;Classplash;;;;;
79420;Scrolls of the Lord;2017;indefined;;RP;Arbatskii Anatolii;Arbatskii Anatolii;;;;;
65311;AddForce;2017;indefined;;RP;Capiproducts;Attila Vitez;;;;;
97030;Orbs;2017;indefined;;RP;I SHOW YOU;I SHOW YOU;;;;;
85873;Orbiz;2017;indefined;;RP;Anoman Studio;Anoman Studio;;;;;
94744;ReSizE;2017;indefined;;RP;VI GAMES LLC;Compot;;;;;
53029;Warcube;2017;indefined;;RP;Haven Made;craigz;;;;;
53032;Ancient Battle: Rome;2017;indefined;;RP;HexWar Games Ltd;HexWar Games Ltd;;;;;
99661;On The Road;2017;indefined;;RP;Aerosoft GmbH;toxtronyx interactive GmbH;;;;;
65314;Mustdashe;2017;indefined;;RP;Pilone Consulting;Chris Germano;;;;;
79423;Wings of Peace VR: DayBreak;2017;indefined;;RP;CHTOOM Entertainment;CHTOOM Entertainment;;;;;
79426;Relaxing VR Games: Mahjong;2017;indefined;;RP;Daedalic Entertainment;CrazyBunch;;;;;
99664;A Sky Full of Stars;2017;indefined;;RP;MoeNovel;MoeNovel;;;;;
89962;??? Chaos Battle;2017;indefined;;RP;?????;?????;;;;;
75349;The Adventures of Alvis;2017;indefined;;RP;Sunshine Games;Sunshine Games;;;;;
85876;Bermuda - Lost Survival;2017;indefined;;RP;NIGHTBOX;NIGHTBOX;;;;;
53035;Derora;2017;indefined;;RP;Holdens group ltd;HoldensVR;;;;;
65317;American Angst (Steam Deluxe Edition);2017;indefined;;RP;M3G1DD0;M3G1DD0;;;;;
97972;Heart of Crown PC;2017;indefined;;RP;Culture Select, MangaGamer;illuCalab, FLIPFLOPs, Japanime Games;;;;;
65320;Gulu;2017;indefined;;RP;NekoToFuurin;NekoToFuurin;;;;;
97033;VoiceAttack;2017;indefined;;RP;VoiceAttack.com;VoiceAttack.com;;;;;
59824;Danger Close!;2017;indefined;;RP;Magical Hackers;Magical Hackers;;;;;
59827;Deathlands;2017;indefined;;RP;Frost Studios;Frost Studios;;;;;
91738;The Mors;2017;indefined;;RP;Evallis Entertainment;Evallis Entertainment;;;;;
83122;Mega Maze;2017;indefined;;RP;Chronova;Chronova;;;;;
53038;Nature Treks VR;2017;indefined;;RP;GreenerGames;John Carline;;;;;
89965;?????:????????????????????;2017;indefined;;RP;????????;????????;;;;;
95392;Space Chaos;2017;indefined;;RP;Dexion Games;Dexion Games;;;;;
85879;Mass Exodus;2017;indefined;;RP;Polymerse;Polymerse;;;;;
70888;AgeOfDarkness;2017;indefined;;RP;Steven Mildenhall;Steven Mildenhall;;;;;
75352;UniBall;2017;indefined;;RP;StormBrewers;StormBrewers;;;;;
83125;TangramsVR;2017;indefined;;RP;Beazle Bee, LLC;Kristin Dragos;;;;;
85882;Realms of Magic;2017;indefined;;RP;Polished Games;Polished Games;;;;;
59830;Zombie Nightmare;2017;indefined;;RP;MOERS INC;MOERS INC;;;;;
88255;BLADENET;2017;indefined;;RP;Flyleap Studios;Flyleap Studios;;;;;
94747;Scribbled Arena;2017;indefined;;RP;Apar Games;Apar Games;;;;;
53041;The Armament Project;2017;indefined;;RP;DysTop;DysTop;;;;;
70891;The Glade;2017;indefined;;RP;Kelly Studios;Kelly Studios;;;;;
59833;"FL337 - ""Fleet""";2017;indefined;;RP;KWL Productions;KWL Productions;;;;;
59836;Demon Peak;2017;indefined;;RP;Kajak Games;Kajak Games;;;;;
79429;Slimebrawl;2017;indefined;;RP;Koloss Kolektiv;Koloss Kolektiv;;;;;
97621;Romance of the Three Kingdoms X with Power Up Kit / ???X with ?????????;2017;indefined;;RP;KOEI TECMO GAMES CO., LTD.;KOEI TECMO GAMES CO., LTD.;;;;;
53044;VR Guest;2017;indefined;;RP;Chronos Development Studios;Alison M. Bailey, Chronos Development Studios;;;;;
75355;The Mill Blackbird VR Experience;2017;indefined;;RP;The Mill;The Mill;;;;;
53047;Wild Wolf;2017;indefined;;RP;Altai Game Studio;Altai Game Studio;;;;;
59839;Morps;2017;indefined;;RP;Random developers;Random developers;;;;;
59842;Elisa: the Innkeeper;2017;indefined;;RP;Neoclassic Games;Neoclassic Games;;;;;
59845;Vertical Strike Endless Challenge;2017;indefined;;RP;AGM PLAYISM;Project ICKX;;;;;
59848;Building Blocks / Master Builder of Egypt;2017;indefined;;RP;Gunia Studios;Gunia Studios;;;;;
93526;Necrosphere;2017;indefined;;RP;Cat Nigiri;Cat Nigiri;;;;;
83128;Duped;2017;indefined;;RP;No Moss Studios;Reuben Moorhouse;;;;;
70894;Tales of Winds: Tomb of the Sol Empire;2017;indefined;;RP;SakuraGame;?????;;;;;
53050;Clutter 7: Infinity, Joe's Ultimate Quest;2017;indefined;;RP;Libredia;Puzzles By Joe;;;;;
97624;MasterpieceVR;2017;indefined;;RP;David Wehle;MasterpieceVR;;;;;
59851;Weather Lord: In Search of the Shaman;2017;indefined;;RP;Buka Entertainment;Yustas Game Studio, Alawar Entertainment;;;;;
85885;Community Inc;2017;indefined;;RP;tinyBuild;T4 Interactive;;;;;
88258;Abyssal Zone;2017;indefined;;RP;LED;Led;;;;;
70897;Drive-By Hero;2017;indefined;;RP;Idea Cabin;Idea Cabin;;;;;
65323;TennisVR;2017;indefined;;RP;AbstractGameStudio;AbstractGameStudio;;;;;
53053;Crawl Space: The Mansion;2017;indefined;;RP;EvolVR Games Ltd.;Project Whitecard Studios Inc., Xefier Games Inc.;;;;;
70900;????;2017;indefined;;RP;?????;?????;;;;;
89968;Riptale;2017;indefined;;RP;Super God;Super God;;;;;
75358;My Way VR;2017;indefined;;RP;Destinations VR;Destinations VR;;;;;
75361;Telia VR conference;2017;indefined;;RP;Telia;https://www.mixtive.com/;;;;;
70903;Fear of Clowns;2017;indefined;;RP;Mikhail Nevsky;Mikhail Nevsky;;;;;
65326;Panda Love;2017;indefined;;RP;cada;cada;;;;;
70906;Boxing Fighter : Super punch;2017;indefined;;RP;Playtouch;Playtouch;;;;;
91741;Debris;2017;indefined;;RP;Moonray Studios;Moonray Studios;;;;;
65329;GravNewton;2017;indefined;;RP;Use Your Head - Games;JOZGames, Use Your Head - Games;;;;;
83131;VR360Viewer;2017;indefined;;RP;Vrai;Vrai;;;;;
99667;Black Desert Online - Explorer's Package;2017;indefined;;RP;Kakao Games Europe B.V.;Pearl Abyss;;;;;
75364;Run Zeus Run;2017;indefined;;RP;GamerzDan;GamerzDan;;;;;
65332;Zombie Quarantine;2017;indefined;;RP;Shangri-La Game Studios Ltd;Tobop Productions;;;;;
59854;Carpe Diem: Reboot;2017;indefined;;RP;Moonlit Works;Moonlit Works;;;;;
79432;PAKO - Car Chase Simulator;2017;indefined;;RP;Tree Men Games;Tree Men Games;;;;;
53056;Twisted;2017;indefined;;RP;Games by Brundle;Games by Brundle;;;;;
79435;Alicia Quatermain: Secrets Of The Lost Treasures;2017;indefined;;RP;Jetdogs Studios;Jetdogs Studios, Whalebox;;;;;
75367;Cats Make You Smarter!;2017;indefined;;RP;SandorHQ;SandorHQ;;;;;
91744;PROJECT AZRIEL;2017;indefined;;RP;CurriculaWorks;CurriculaWorks;;;;;
70909;Z Runaway;2017;indefined;;RP;For Kids;For Kids;;;;;
85888;Post Human W.A.R;2017;indefined;;RP;Dear Villagers;Studio Chahut;;;;;
83134;Captain 13 Beyond the Hero;2017;indefined;;RP;Zombie Soup;Zombie Soup;;;;;
91747;DvDrum, Ultimate Drum Simulator!;2017;indefined;;RP;DarkTigerDevelop;DarkTigerDevelop;;;;;
59857;Topdown Showdown;2017;indefined;;RP;Nick Everlith;Nick Everlith;;;;;
65335;Like Clay;2017;indefined;;RP;free08Games;free08Games;;;;;
85891;Darknet;2017;indefined;;RP;E McNeill;E McNeill;;;;;
53059;Prevent The Fall;2017;indefined;;RP;D.W.S.;D.W.S;;;;;
59860;Monkeys Ahoy;2017;indefined;;RP;Fishing Cactus, Plug In Digital;Fishing Cactus;;;;;
53062;Enceladus;2017;indefined;;RP;Look At My Game, Plug In Digital;Storybird, Julien Rocca;;;;;
59863;Tacopocalypse;2017;indefined;;RP;Cherry Pie Games;Cherry Pie Games;;;;;
79438;Puzzle Bloc Invasion;2017;indefined;;RP;Colorful Games;Colorful Games;;;;;
79441;Deadeye Dungeon;2017;indefined;;RP;Flávio Miyamaru;Flávio Miyamaru;;;;;
59866;Melon Simulator;2017;indefined;;RP;Phat Phrog Studios;Delirious & Co.;;;;;
83137;Never Not Shooting;2017;indefined;;RP;Hand Cannon Games;Hand Cannon Games;;;;;
70912;Piece of Memory 2:Prologue;2017;indefined;;RP;MATRE;MATRE;;;;;
93529;VThree;2017;indefined;;RP;2xMilk;2xMilk;;;;;
91750;AnyTime Organizer Standard 15;2017;indefined;;RP;Individual Software;Individual Software;;;;;
59869;Golf for Workgroups;2017;indefined;;RP;Devolver Digital;Cryptic Sea;;;;;
79444;Indeep | The casual dungeon crawler;2017;indefined;;RP;BernhardP;BernhardP;;;;;
53065;Shock Tactics;2017;indefined;;RP;EuroVideo Medien;Point Blank Games;;;;;
88261;Memories of Home;2017;indefined;;RP;DIF Studios;DIF Studios, Alex Winter;;;;;
99670;Void Source;2017;indefined;;RP;Xitilon;Xitilon;;;;;
70915;Duel Survival;2017;indefined;;RP;Tech Warrior-Dylan Dugan;Tech Warrior-Dylan Dugan;;;;;
79447;Refinish Network - Paintboss VR;2017;indefined;;RP;Justin Jimmo;Justin Jimmo;;;;;
65338;Ninja in Training;2017;indefined;;RP;Tall James Games;Tall James Games;;;;;
65341;Solmec: Among Stars;2017;indefined;;RP;Octopus 8 Studios;Octopus 8 Studios;;;;;
89971;Unhack 2;2017;indefined;;RP;InvertMouse;InvertMouse;;;;;
65344;Curse of the Great Forest;2017;indefined;;RP;Cool Breeze Games;Cool Breeze Games;;;;;
53068;Cut Cut Buffet;2017;indefined;;RP;2BDev;2BDev;;;;;
94750;Thy Sword;2017;indefined;;RP;GamePhase;GamePhase;;;;;
70918;Caviar - Endless Stress Reliever;2017;indefined;;RP;JustForward;JustForward;;;;;
59872;Arma: Cold War Assault Mac/Linux;2017;indefined;;RP;Bohemia Interactive;Bohemia Interactive;;;;;
94753;Smart Junior Academy - Spring;2017;indefined;;RP;Formsoft;Format;;;;;
83140;4XST Shipyard;2017;indefined;;RP;CWDI GAMES;CWDI GAMES;;;;;
70921;OldMaidGirl;2017;indefined;;RP;Vrai;Vrai;;;;;
79450;ALVAROK;2017;indefined;;RP;Zoo Corporation;StudioGIW;;;;;
99673;VR Battleship YAMATO;2017;indefined;;RP;Kanda Technologies Inc.;Kanda Technologies;;;;;
88264;SummonerVR (alpha);2017;indefined;;RP;Awesomefat LLC;Predator;;;;;
53071;Where They Cremate The Roadkill;2017;indefined;;RP;The Gunseed Collab;The Gunseed Collab;;;;;
53074;???? Desert Racer;2017;indefined;;RP;Shenzhen Blaz Information Technology Co., Ltd.;Shenzhen Blaz Information Technology Co., Ltd.;;;;;
59875;Endless Reality;2017;indefined;;RP;Hackerguild LLC;Hackerguild LLC;;;;;
83143;Zarya-1: Mystery on the Moon;2017;indefined;;RP;Plug In Digital;Your Story Interactive;;;;;
53077;Daath Origins;2017;indefined;;RP;BLACK LODGE GAMES, LLC;BLACK LODGE GAMES, LLC;;;;;
70924;The Mechanical Room VR;2017;indefined;;RP;MASH Virtual;MASH Virtual;;;;;
79453;Breaking Good;2017;indefined;;RP;SeekSick6;SeekSick6;;;;;
83146;Witch of Ice Kingdom ?;2017;indefined;;RP;XNZONE;Windward_Birds;;;;;
75370;Quicken WillMaker Plus 2017;2017;indefined;;RP;Individual Software;Nolo;;;;;
65347;Rivais Em Batalha;2017;indefined;;RP;Art Games;Art Games;;;;;
70927;SOK;2017;indefined;;RP;Siberian Mouse;Enter Name Here;;;;;
59878;Super Sports Surgery;2017;indefined;;RP;Badim;Badim, Wedoyouplay;;;;;
79456;Speedway Challenge League;2017;indefined;;RP;Artur Berkowski Berobasket;Artur Berkowski Berobasket;;;;;
79459;Space Leprechaun;2017;indefined;;RP;O.P. Games;O.P. Games;;;;;
59881;Swatcher;2017;indefined;;RP;Frozen Flame;Frozen Flame;;;;;
65350;Happy New Year Clicker;2017;indefined;;RP;W.T.B.;CSM;;;;;
96346;Blue Bird;2017;indefined;;RP;Deadline Soft;Deadline Soft;;;;;
83149;Legends of Iskaria: Days of Thieves;2017;indefined;;RP;Ludovic Lafferayrie;Ludovic Lafferayrie;;;;;
85894;Project Remedium;2017;indefined;;RP;Movie Games S.A.;Atomic Jelly;;;;;
65353;Refract;2017;indefined;;RP;Renaissance Game Studio;Renaissance Game Studio;;;;;
75373;Deadhold;2017;indefined;;RP;Dark Quarry Games;Dark Quarry Games;;;;;
53080;Rover Builder;2017;indefined;;RP;Hatfuls Games;Hatfuls Games;;;;;
99676;The Deal;2017;indefined;;RP;Aldorlea Games;Orfeas Game Studio;;;;;
75376;Hero Rush: Mad King;2017;indefined;;RP;Hamsters Gaming;Hamsters Gaming;;;;;
75379;Dimensional Rift;2017;indefined;;RP;Team Seven;Team Seven;;;;;
53083;Shopping Tycoon;2017;indefined;;RP;DreamsSoftGames;DreamsSoftGames;;;;;
83152;Fields XY;2017;indefined;;RP;Liam Hughes, Ryan Cooper;Liam Hughes, Ryan Cooper;;;;;
59884;Mystika 3 : Awakening of the dragons;2017;indefined;;RP;Unikware;Unikgame;;;;;
59887;Start10;2017;indefined;;RP;Stardock;Stardock;;;;;
53086;KART CHASER : THE BOOST VR;2017;indefined;;RP;YJM GAMES;YJM VR;;;;;
53089;BAFL - Brakes Are For Losers;2017;indefined;;RP;Dear Villagers;Oudidon;;;;;
53092;In Vitra - JRPG Adventure;2017;indefined;;RP;rokapublish;bumblebee;;;;;
99679;Pale Spectrum - Part Two of the Book of Gray Magic;2017;indefined;;RP;Ithaqua Labs;Ithaqua Labs;;;;;
53095;sphereFACE;2017;indefined;;RP;VoxelStorm;VoxelStorm;;;;;
53098;Trivia Vault: Science & History Trivia;2017;indefined;;RP;Ripknot Systems;Ripknot Systems;;;;;
75382;Q.U.I.R.K.;2017;indefined;;RP;uGen Inc.;uGen Inc.;;;;;
75385;Substance Designer 2018;2017;indefined;;RP;Allegorithmic;Allegorithmic;;;;;
85897;Hopalong: The Badlands;2017;indefined;;RP;From the Future LLC;From the Future LLC;;;;;
53101;Unforgiven VR;2017;indefined;;RP;Talking About Media;Delirium Studios;;;;;
95395;Protect Me;2017;indefined;;RP;Bitlock Studio;LillyWelland inc.;;;;;
79462;Loops of Zen;2017;indefined;;RP;Strength in Numbers Studios, Inc;Strength in Numbers Studios, Inc;;;;;
94756;Autumn Night 3D Shooter;2017;indefined;;RP;Sergey Bobrov;Sergey Bobrov;;;;;
59890;Australian trip;2017;indefined;;RP;SergioPoverony;SergioPoverony;;;;;
85900;88 Heroes;2017;indefined;;RP;Rising Star Games;Bitmap Bureau;;;;;
99682;Fragmental;2017;indefined;;RP;Ruffian Games;Ruffian Games;;;;;
75388;Three Twenty One;2017;indefined;;RP;MWC;MWC, David J. Franco;;;;;
53104;Eternal Return;2017;indefined;;RP;Pathless Games;Pathless Games;;;;;
83155;Burgers 2;2017;indefined;;RP;Digitized Organism;Digitized Organism;;;;;
53107;Prehistorik 2;2017;indefined;;RP;Interplay Entertainment Corp.;Titus Interactive;;;;;
97036;VR Slugger: The Toy Baseball Field;2017;indefined;;RP;Poly Poly Games;Poly Poly Games;;;;;
97039;Virtual Reality Girls;2017;indefined;;RP;ErosVR;ErosVR;;;;;
70930;DOG GONE GOLFING;2017;indefined;;RP;Vagabond Dog;Vagabond Dog;;;;;
65356;Nakawak: Expanded Color Edition;2017;indefined;;RP;Anxious Neck Games;Anxious Neck Games;;;;;
59893;Mind OVR Matter;2017;indefined;;RP;Joe Chatfield;Joe Chatfield;;;;;
83158;The Last Vampire;2017;indefined;;RP;TSS Studio;TSS Studio;;;;;
75391;Telepathy Zero;2017;indefined;;RP;Creashock studios;Creashock studios;;;;;
53110;ZhanDou (VR and Non-VR);2017;indefined;;RP;KX Games;KX Games;;;;;
97042;Wishmere;2017;indefined;;RP;Crayder Studios;Crayder Studios;;;;;
89974;TrickStyle;2017;indefined;;RP;Throwback Entertainment;Throwback Entertainment, Criterion Games;;;;;
89977;LIT;2017;indefined;;RP;WayForward, GamePump;WayForward;;;;;
53113;Lobster Empire;2017;indefined;;RP;Maulidan Games;Maulidan Games;;;;;
79465;HYPER DRIVE ?? The Insane Gravity Race;2017;indefined;;RP;DRUNKEN APES;DRUNKEN APES;;;;;
75394;Pairs;2017;indefined;;RP;Jellyfish Parade;owl., Jonas Tintenseher, BáiYù, Andrewus, Atomic-Invasion, Butterfly Wisps, Noyemi Karlait?, Mama J, Shida;;;;;
75397;Alpha Locus VR;2017;indefined;;RP;Chris Danelon;Chris Danelon;;;;;
99685;Super Lumi Live;2017;indefined;;RP;Discovermypath;Gemi Games;;;;;
75400;Robot King Part I: Rebooted and Ready;2017;indefined;;RP;Steven Taylor;Steven Taylor;;;;;
83161;The last strategist;2017;indefined;;RP;Virtuactions;Recreat4;;;;;
79468;Jupiteration;2017;indefined;;RP;Bartoš Studio;Bartoš Studio;;;;;
53116;Batter Up! VR;2017;indefined;;RP;Polygon Dust Entertainment Ltd.;Polygon Dust Entertainment Ltd.;;;;;
53119;Rangi;2017;indefined;;RP;Digigo;Funsoft;;;;;
65359;Space Hero Line;2017;indefined;;RP;Cristian Manolachi, Atomic Fabrik;Oriplay;;;;;
70933;3D Hardcore Cube 2;2017;indefined;;RP;Laush Studio;Laush Dmitriy Sergeevich;;;;;
75403;Comets Wake;2017;indefined;;RP;Rocket Tiger Studios;Rocket Tiger Studios;;;;;
65362;Arrowpoint;2017;indefined;;RP;Spotted Zebra Software LLC;Spotted Zebra Software LLC;;;;;
91753;Doctor Kvorak's Obliteration Game;2017;indefined;;RP;Freekstorm;Freekstorm;;;;;
95398;Solar System;2017;indefined;;RP;RewindApp;RewindApp;;;;;
83164;Planet 2117;2017;indefined;;RP;Enjoy Games;Versus System;;;;;
79471;Promethium;2017;indefined;;RP;Xiotex Studios Ltd;Xiotex Studios Ltd;;;;;
65365;???Cat Meat?;2017;indefined;;RP;2D Heroes;2D Heroes, Ursa Games;;;;;
99688;Sandra and Woo in the Cursed Adventure;2017;indefined;;RP;Feline Fuelled Games;Feline Fuelled Games;;;;;
75406;The Professor Presents: #GotHandles;2017;indefined;;RP;Mountain Dew;The Secret Location;;;;;
70936;Through the Mirror;2017;indefined;;RP;Cleiton Oliveira;Cleiton Oliveira;;;;;
59896;Draw Your Game;2017;indefined;;RP;Zero One;Zero One;;;;;
75409;Chaos Souls;2017;indefined;;RP;Visualnoveler;Visualnoveler;;;;;
85903;Karmasutra;2017;indefined;;RP;Top Hat Studios Inc, Super Hippo Games;Top Hat Studios Inc;;;;;
94759;Avalon Legends Solitaire;2017;indefined;;RP;Anawiki Games;Anawiki Games;;;;;
53122;Onimod Land;2017;indefined;;RP;Astralax;Astralax;;;;;
79474;Dolphin Up;2017;indefined;;RP;Rawkins Games;Rawkins Games;;;;;
